Id,LotFrontage,LotArea,Street,Alley,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageArea,GarageCond,PavedDrive,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
813,66,8712,Grvl,NA,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,Hip,CompShg,Wd Sdng,0,Fa,TA,CBlock,TA,TA,540,GasA,1044,0,0,1044,1,2,1,Fa,4,Typ,0,Basment,504,TA,N,0,NA,NA,Shed,54,6,2010,WD,Alloca,55993
814,75,9750,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Gable,CompShg,MetalSd,243,TA,TA,CBlock,TA,TA,1442,GasA,1442,0,0,1442,1,4,1,TA,7,Typ,0,Attchd,301,TA,Y,0,NA,NA,Shed,500,4,2007,COD,Normal,157900
815,45,8248,Pave,Grvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,Gable,CompShg,Stucco,0,TA,TA,BrkTil,TA,TA,686,GasW,686,564,0,1250,1,3,1,Fa,7,Typ,0,Detchd,280,TA,P,0,NA,NA,NA,0,7,2006,WD,Normal,116000
816,48,12137,Pave,NA,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,Gable,CompShg,VinylSd,442,TA,TA,PConc,Gd,TA,1649,GasA,1661,0,0,1661,2,3,1,Gd,6,Typ,0,Attchd,598,TA,Y,0,NA,NA,NA,0,5,2010,WD,Normal,224900
817,NA,11425,Pave,NA,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,Gable,CompShg,BrkFace,0,TA,TA,CBlock,TA,TA,1008,GasA,1008,0,0,1008,1,2,1,TA,4,Typ,1,Attchd,275,TA,Y,0,NA,NA,NA,0,7,2006,WD,Normal,137000
818,NA,13265,Pave,NA,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,CemntBd,148,Gd,TA,PConc,Gd,TA,1568,GasA,1689,0,0,1689,2,3,1,Gd,7,Typ,2,Attchd,857,TA,Y,0,NA,NA,NA,0,7,2008,WD,Normal,271000
819,80,8816,Pave,NA,AllPub,Inside,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,Gable,CompShg,HdBoard,80,TA,TA,CBlock,TA,TA,1010,GasA,1052,0,0,1052,1,3,1,TA,6,Typ,0,Attchd,440,TA,Y,0,NA,MnPrv,NA,0,6,2010,WD,Normal,155000
820,44,6371,Pave,NA,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,Gable,CompShg,VinylSd,128,Gd,TA,PConc,Gd,TA,1358,GasA,1358,0,0,1358,2,2,1,Gd,6,Typ,1,Attchd,484,TA,Y,0,NA,NA,NA,0,6,2010,New,Partial,224000
821,72,7226,Pave,NA,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,798,GasA,798,842,0,1640,2,3,1,Gd,6,Typ,0,Attchd,595,TA,Y,0,NA,NA,NA,0,6,2008,WD,Normal,183000
822,60,6000,Pave,Pave,AllPub,Inside,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,Gable,CompShg,MetalSd,0,Fa,TA,CBlock,Fa,TA,936,GasA,936,0,0,936,1,2,1,TA,4,Min2,0,Detchd,576,TA,Y,0,NA,NA,NA,0,2,2009,WD,Normal,93000
823,NA,12394,Pave,NA,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,847,GasA,847,886,0,1733,2,3,1,Gd,7,Typ,1,BuiltIn,433,TA,Y,0,NA,NA,NA,0,10,2007,WD,Family,225000
824,60,9900,Pave,NA,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,Gable,CompShg,VinylSd,0,TA,TA,BrkTil,TA,TA,778,GasA,944,545,0,1489,2,3,1,TA,7,Typ,1,Detchd,240,TA,Y,0,NA,GdWo,NA,0,7,2009,WD,Normal,139500
825,81,11216,Pave,NA,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,Gd,1489,GasA,1489,0,0,1489,2,3,1,Gd,7,Typ,1,Attchd,776,TA,Y,0,NA,NA,NA,0,6,2006,New,Partial,232600
826,114,14803,Pave,NA,AllPub,Inside,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,Hip,CompShg,CemntBd,816,Ex,TA,PConc,Ex,TA,2078,GasA,2084,0,0,2084,2,2,1,Ex,7,Typ,1,Attchd,1220,TA,Y,0,NA,NA,NA,0,6,2008,New,Partial,385000
827,50,6130,Pave,NA,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,Gable,CompShg,MetalSd,0,TA,TA,BrkTil,TA,TA,784,GasA,784,0,0,784,1,2,1,Gd,5,Typ,0,NA,0,NA,Y,0,NA,NA,NA,0,5,2008,WD,Normal,109500
828,65,8529,Pave,NA,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Gd,TA,1454,GasA,1434,0,0,1434,2,3,1,Gd,6,Typ,1,Attchd,527,TA,Y,0,NA,NA,NA,0,4,2009,WD,Normal,189000
829,NA,28698,Pave,NA,AllPub,CulDSac,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,Flat,Tar&Grv,Plywood,0,TA,TA,PConc,TA,Gd,1013,GasA,1160,966,0,2126,2,3,1,TA,7,Min2,0,Attchd,538,TA,Y,0,NA,NA,NA,0,6,2009,WD,Abnorml,185000
830,24,2544,Pave,Pave,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,Gable,CompShg,MetalSd,0,Gd,TA,PConc,Gd,TA,600,GasA,520,623,80,1223,2,2,1,Gd,4,Typ,0,Detchd,480,TA,Y,0,NA,NA,NA,0,7,2006,WD,Normal,147400
831,80,11900,Pave,NA,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,Gable,CompShg,HdBoard,387,TA,TA,CBlock,TA,TA,1392,GasA,1392,0,0,1392,1,3,1,TA,6,Typ,2,Attchd,458,TA,Y,0,NA,NA,NA,0,6,2008,WD,Normal,166000
832,30,3180,Pave,Pave,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,Gable,CompShg,MetalSd,0,TA,TA,PConc,Gd,TA,600,GasA,520,600,80,1200,2,2,1,Gd,4,Typ,0,Detchd,480,TA,Y,0,NA,NA,NA,0,6,2006,WD,Normal,151000
833,44,9548,Pave,NA,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,Gable,CompShg,VinylSd,223,Gd,TA,PConc,Gd,TA,941,GasA,941,888,0,1829,2,3,1,Gd,7,Typ,1,Attchd,613,TA,Y,0,NA,NA,NA,0,1,2010,WD,Normal,237000
834,100,10004,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,Gable,CompShg,HdBoard,180,TA,TA,CBlock,TA,TA,1516,GasA,1516,0,0,1516,1,3,1,TA,6,Typ,0,Attchd,472,TA,Y,0,NA,NA,NA,0,2,2009,WD,Normal,167000
835,75,7875,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,Gable,CompShg,VinylSd,136,TA,TA,CBlock,TA,TA,1144,GasA,1144,0,0,1144,1,3,1,TA,6,Typ,0,Attchd,456,TA,Y,0,NA,GdWo,NA,0,9,2008,WD,Normal,139950
836,60,9600,Pave,NA,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,Gable,CompShg,VinylSd,0,TA,TA,CBlock,Gd,TA,1067,GasA,1067,0,0,1067,2,2,1,Gd,4,Min2,0,Attchd,436,TA,Y,0,NA,NA,NA,0,2,2010,WD,Normal,128000
837,90,8100,Pave,Pave,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,Gable,CompShg,VinylSd,0,TA,TA,BrkTil,TA,TA,1559,GasA,1559,0,0,1559,1,2,1,TA,5,Min2,0,Detchd,812,TA,Y,0,NA,GdWo,NA,0,6,2007,COD,Normal,153500
838,21,1680,Pave,NA,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,Gable,CompShg,HdBoard,158,TA,TA,CBlock,TA,TA,483,GasA,483,504,0,987,1,2,1,TA,5,Typ,0,Detchd,264,TA,Y,0,NA,NA,NA,0,11,2008,WD,Normal,100000
839,75,9525,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,Gable,CompShg,VinylSd,0,TA,TA,PConc,Gd,TA,1099,GasA,1099,0,0,1099,1,3,1,Gd,6,Typ,0,Attchd,352,TA,Y,0,NA,NA,NA,0,6,2008,WD,Normal,144000
840,70,11767,Pave,NA,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,Gable,CompShg,MetalSd,0,TA,TA,CBlock,TA,TA,768,GasA,768,432,0,1200,1,3,1,TA,6,Typ,0,Detchd,240,TA,Y,0,NA,NA,NA,0,5,2008,WD,Normal,130500
841,NA,12155,Pave,NA,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,Gable,CompShg,Wd Sdng,0,TA,TA,BrkTil,TA,TA,672,GasA,810,672,0,1482,2,4,1,Fa,7,Typ,0,Detchd,400,TA,P,0,NA,NA,NA,0,3,2008,WD,Normal,140000
842,60,10440,Pave,Grvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,Gable,CompShg,MetalSd,0,TA,TA,PConc,TA,TA,650,GasA,958,581,0,1539,2,3,1,Gd,8,Typ,1,Detchd,686,TA,P,0,NA,NA,NA,0,6,2008,WD,Normal,157500
843,82,9020,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,Gable,CompShg,HdBoard,183,TA,TA,CBlock,TA,TA,1127,GasA,1165,0,0,1165,1,3,1,TA,6,Typ,0,Attchd,490,Gd,Y,0,NA,GdPrv,NA,0,5,2008,WD,Normal,174900
844,80,8000,Pave,NA,AllPub,Corner,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,Gable,CompShg,BrkFace,0,TA,TA,CBlock,TA,TA,1800,GasA,1800,0,0,1800,2,6,2,TA,10,Typ,0,NA,0,NA,Y,0,NA,NA,NA,0,7,2007,WD,Normal,141000
845,100,12665,Pave,Grvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,Gable,CompShg,Wd Sdng,0,TA,TA,BrkTil,TA,TA,876,GasA,876,540,0,1416,1,4,1,TA,7,Typ,1,Detchd,720,TA,Y,0,NA,NA,NA,0,6,2008,WD,Normal,153900
846,NA,16647,Pave,NA,AllPub,CulDSac,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,Gable,CompShg,HdBoard,0,TA,TA,CBlock,Gd,TA,1390,GasA,1701,0,0,1701,2,3,1,TA,6,Min2,2,Basment,611,TA,Y,0,NA,NA,NA,0,1,2007,WD,Normal,171000
847,75,9317,Pave,NA,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,Gable,CompShg,HdBoard,137,Gd,TA,PConc,Gd,TA,740,GasA,1006,769,0,1775,2,3,1,Gd,7,Typ,1,Attchd,425,TA,Y,0,NA,NA,NA,0,7,2009,WD,Normal,213000
848,36,15523,Pave,NA,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,Gable,CompShg,HdBoard,0,TA,TA,CBlock,TA,TA,864,GasA,864,0,0,864,1,3,1,TA,5,Typ,1,Attchd,338,TA,Y,0,NA,NA,NA,0,8,2009,WD,Normal,133500
849,75,45600,Pave,NA,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,Gable,CompShg,Wd Sdng,0,TA,TA,BrkTil,TA,TA,907,GasA,1307,1051,0,2358,3,5,1,TA,10,Typ,1,Detchd,360,TA,Y,0,NA,NA,NA,0,9,2008,WD,Normal,240000
850,80,9600,Pave,NA,AllPub,FR2,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,Hip,CompShg,Plywood,360,Gd,Gd,CBlock,TA,TA,528,GasA,1094,761,0,1855,2,3,1,TA,7,Typ,1,Attchd,512,TA,Y,0,NA,NA,NA,0,8,2007,WD,Normal,187000
851,36,4435,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,Gable,CompShg,VinylSd,170,Gd,TA,PConc,Gd,TA,848,GasA,848,0,0,848,1,1,1,Gd,3,Typ,0,Attchd,420,TA,Y,0,NA,NA,NA,0,11,2007,WD,Normal,131500
852,NA,3196,Pave,NA,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,Gable,CompShg,VinylSd,40,Gd,TA,PConc,Gd,TA,1273,GasA,1456,0,0,1456,2,2,1,Gd,7,Typ,1,Attchd,400,TA,Y,0,NA,NA,NA,0,5,2006,WD,Normal,215000
853,53,7128,Pave,NA,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,Gable,CompShg,MetalSd,0,TA,Gd,CBlock,TA,TA,918,GasA,918,728,0,1646,2,4,1,TA,7,Typ,2,Detchd,240,TA,Y,0,NA,MnPrv,NA,0,8,2007,WD,Normal,164000
854,NA,12095,Pave,NA,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,Gable,CompShg,MetalSd,115,TA,Gd,CBlock,TA,TA,1127,GasA,1445,0,0,1445,1,3,1,TA,7,Typ,1,Attchd,645,TA,Y,0,NA,MnPrv,NA,0,8,2009,WD,Normal,158000
855,102,17920,Pave,NA,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,Hip,CompShg,Wd Sdng,0,TA,TA,CBlock,TA,TA,1763,GasA,1779,0,0,1779,1,3,1,TA,6,Typ,1,Attchd,454,TA,Y,0,NA,NA,NA,0,7,2006,WD,Abnorml,170000
856,NA,6897,Pave,NA,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,Gable,CompShg,HdBoard,0,TA,Gd,CBlock,TA,TA,1040,GasA,1040,0,0,1040,1,3,1,TA,6,Typ,0,Detchd,260,TA,Y,0,NA,NA,NA,0,4,2010,WD,Normal,127000
857,NA,10970,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,Gable,CompShg,Plywood,0,TA,TA,CBlock,Gd,Gd,940,GasA,1026,0,0,1026,1,3,1,TA,5,Typ,0,Detchd,576,Fa,Y,0,NA,MnPrv,NA,0,10,2008,WD,Normal,147000
858,65,8125,Pave,NA,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,Gable,CompShg,HdBoard,0,TA,TA,PConc,Gd,TA,702,GasA,702,779,0,1481,2,3,1,TA,6,Typ,1,Attchd,343,TA,Y,0,NA,NA,NA,0,3,2009,WD,Normal,174000
859,80,10400,Pave,NA,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,Gable,CompShg,HdBoard,189,TA,TA,CBlock,Gd,TA,1090,GasA,1370,0,0,1370,2,3,1,TA,6,Typ,1,Attchd,479,TA,Y,0,NA,MnPrv,NA,0,6,2009,WD,Family,152000
860,NA,11029,Pave,NA,AllPub,Corner,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,Gable,CompShg,HdBoard,220,TA,TA,CBlock,TA,TA,1054,GasA,1512,1142,0,2654,2,4,1,Gd,9,Typ,1,Attchd,619,TA,Y,0,NA,NA,NA,0,8,2006,WD,Normal,250000
861,55,7642,Pave,NA,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,Gable,CompShg,Wd Sdng,0,Gd,TA,BrkTil,TA,TA,912,GasA,912,514,0,1426,1,3,1,Gd,7,Typ,1,Detchd,216,TA,Y,0,NA,GdPrv,NA,0,6,2007,WD,Normal,189950
862,75,11625,Pave,NA,AllPub,Inside,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,Hip,CompShg,Plywood,0,TA,TA,PConc,TA,TA,1039,GasA,1039,0,0,1039,1,3,1,TA,6,Typ,0,Attchd,504,TA,Y,0,NA,NA,NA,0,4,2010,WD,Normal,131500
863,81,9672,Pave,NA,AllPub,Corner,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,Hip,CompShg,HdBoard,0,TA,TA,PConc,Gd,TA,1040,GasA,1097,0,0,1097,2,3,1,TA,6,Typ,0,Attchd,480,TA,Y,0,NA,GdPrv,NA,0,5,2010,WD,Normal,152000
864,70,7931,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,Hip,CompShg,BrkFace,0,TA,TA,CBlock,TA,TA,1148,GasA,1148,0,0,1148,1,3,1,TA,6,Typ,0,Attchd,672,TA,Y,0,NA,GdPrv,NA,0,7,2009,WD,Normal,132500
865,72,8640,Pave,NA,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,0,Gd,TA,PConc,Ex,TA,1372,GasA,1372,0,0,1372,2,3,1,Gd,6,Typ,0,Attchd,529,TA,Y,0,NA,NA,NA,0,5,2008,New,Partial,250580
866,NA,8750,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,Gable,CompShg,MetalSd,76,TA,TA,CBlock,TA,TA,1002,GasA,1002,0,0,1002,1,3,1,TA,5,Typ,0,Detchd,902,TA,Y,0,NA,MnPrv,NA,0,8,2009,WD,Normal,148500
867,67,10656,Pave,NA,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,274,Gd,TA,PConc,Gd,TA,1638,GasA,1646,0,0,1646,2,3,1,Gd,6,Typ,1,Attchd,870,TA,Y,0,NA,NA,NA,0,11,2007,New,Partial,248900
868,85,6970,Pave,NA,AllPub,Corner,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,Gable,CompShg,VinylSd,0,TA,TA,CBlock,TA,TA,1040,GasA,1120,0,0,1120,1,3,1,Fa,5,Typ,0,Attchd,544,TA,Y,0,NA,NA,Shed,400,5,2007,WD,Normal,129000
869,NA,14762,Pave,NA,AllPub,Corner,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,Gable,CompShg,Plywood,0,TA,TA,Slab,NA,NA,0,GasA,1547,720,53,2320,2,2,1,TA,7,Typ,1,Attchd,672,TA,P,0,NA,NA,NA,0,5,2006,WD,Normal,169000
870,80,9938,Pave,NA,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,Gable,CompShg,MetalSd,246,Gd,TA,PConc,Gd,TA,1050,GasA,1062,887,0,1949,2,3,1,Gd,8,Typ,1,Attchd,574,TA,Y,0,NA,GdPrv,NA,0,6,2010,WD,Normal,236000
871,60,6600,Pave,NA,AllPub,Inside,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,Hip,CompShg,MetalSd,0,TA,TA,CBlock,TA,TA,894,GasA,894,0,0,894,1,2,1,TA,5,Typ,0,Detchd,308,TA,Y,0,NA,NA,NA,0,8,2009,WD,Normal,109500
872,70,8750,Pave,NA,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,Gable,CompShg,VinylSd,116,TA,TA,PConc,Gd,TA,804,GasA,804,878,0,1682,2,3,1,Gd,7,Typ,0,Attchd,523,TA,Y,0,NA,NA,NA,0,6,2010,WD,Normal,200500
873,74,8892,Pave,NA,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,Gable,CompShg,WdShing,0,Gd,TA,Stone,TA,TA,105,GasA,910,0,0,910,1,3,1,Gd,5,Typ,0,Attchd,414,TA,Y,0,NA,GdWo,NA,0,10,2008,WD,Normal,116000
874,60,12144,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,Gable,CompShg,HdBoard,0,Gd,TA,CBlock,TA,TA,832,GasA,1036,0,232,1268,1,3,1,TA,6,Typ,1,Attchd,288,TA,Y,0,NA,NA,Othr,0,9,2009,WD,Normal,133000
875,52,5720,Pave,NA,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,Gable,CompShg,Wd Sdng,0,TA,TA,CBlock,TA,TA,676,GasA,676,455,0,1131,1,3,1,TA,5,Typ,0,Detchd,200,TA,Y,0,NA,NA,NA,0,8,2009,WD,Abnorml,66500
876,75,9000,Pave,NA,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,CemntBd,0,Gd,TA,PConc,Gd,TA,1184,GasA,1184,1426,0,2610,2,4,1,Ex,11,Typ,1,BuiltIn,550,TA,Y,0,NA,NA,NA,0,8,2007,New,Partial,303477
877,94,25286,Pave,NA,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,Gable,CompShg,HdBoard,0,TA,TA,PConc,TA,TA,1064,GasA,1040,0,0,1040,1,3,1,TA,5,Typ,0,Attchd,648,TA,Y,0,NA,NA,NA,0,1,2007,WD,Normal,132250
878,74,8834,Pave,NA,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,Hip,CompShg,VinylSd,216,Gd,TA,PConc,Ex,TA,1462,GasA,1462,762,0,2224,2,4,1,Ex,10,Typ,1,Attchd,738,TA,Y,0,NA,NA,NA,0,6,2009,WD,Normal,350000
879,88,11782,Pave,NA,AllPub,Inside,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,Gable,CompShg,HdBoard,0,TA,TA,CBlock,TA,TA,1109,GasA,1155,0,0,1155,1,3,1,Gd,6,Min2,0,Detchd,576,TA,Y,0,NA,MnPrv,Shed,400,6,2010,WD,Normal,148000
880,NA,7000,Pave,NA,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,Gable,CompShg,VinylSd,90,Gd,Gd,CBlock,TA,TA,864,GasA,864,0,0,864,1,3,1,TA,6,Typ,0,Attchd,336,TA,Y,0,NA,GdWo,NA,0,7,2009,WD,Normal,136500
881,60,7024,Pave,NA,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,Gable,CompShg,VinylSd,0,TA,TA,PConc,Ex,Gd,1090,GasA,1090,0,0,1090,1,2,1,TA,5,Typ,0,Attchd,450,TA,Y,0,NA,NA,NA,0,6,2007,WD,Normal,157000
882,44,13758,Pave,NA,AllPub,CulDSac,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,Gable,CompShg,HdBoard,117,Gd,Gd,CBlock,Gd,TA,1156,GasA,1187,530,0,1717,2,3,1,Gd,7,Typ,1,Attchd,400,TA,Y,0,NA,NA,NA,0,4,2007,WD,Normal,187500
883,NA,9636,Pave,NA,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,VinylSd,0,TA,TA,PConc,Gd,TA,808,GasA,808,785,0,1593,2,3,1,TA,7,Typ,1,BuiltIn,389,TA,Y,0,NA,MnPrv,NA,0,12,2009,WD,Normal,178000
884,60,6204,Pave,NA,AllPub,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,Gable,CompShg,Wd Sdng,0,Gd,TA,PConc,TA,Fa,795,GasA,954,795,481,2230,1,5,1,TA,10,Typ,0,Detchd,440,Gd,Y,0,NA,NA,NA,0,3,2006,WD,Normal,118500
885,65,7150,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,Gable,CompShg,HdBoard,60,TA,TA,CBlock,TA,TA,892,GasA,892,0,0,892,1,3,1,TA,5,Typ,0,Attchd,288,TA,Y,0,NA,GdWo,NA,0,7,2009,WD,Normal,100000
886,50,5119,Pave,NA,AllPub,CulDSac,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,Gable,CompShg,MetalSd,60,Gd,TA,PConc,Ex,TA,1698,GasA,1709,0,0,1709,2,2,1,Gd,5,Typ,1,Attchd,506,TA,Y,0,NA,NA,NA,0,1,2008,CWD,Abnorml,328900
887,70,8393,Pave,NA,AllPub,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,Gable,CompShg,MetalSd,122,TA,TA,CBlock,TA,TA,1626,GasA,1712,0,0,1712,2,4,2,TA,8,Typ,0,Attchd,588,TA,Y,0,NA,NA,NA,0,6,2006,WD,Family,145000
888,59,16466,Pave,NA,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,Gable,CompShg,MetalSd,0,TA,Gd,PConc,TA,TA,816,GasA,872,521,0,1393,1,3,1,TA,8,Typ,0,Attchd,300,TA,Y,0,NA,NA,NA,0,4,2008,WD,Normal,135500
889,95,15865,Pave,NA,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,Flat,Tar&Grv,Wd Sdng,0,Gd,Gd,PConc,TA,Gd,2217,GasA,2217,0,0,2217,2,4,1,Gd,8,Typ,1,Attchd,621,TA,Y,0,NA,NA,NA,0,10,2007,WD,Normal,268000
890,128,12160,Pave,NA,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,Hip,CompShg,Wd Sdng,90,TA,TA,CBlock,TA,TA,1505,GasA,1505,0,0,1505,1,2,1,TA,6,Typ,1,Attchd,505,TA,Y,0,NA,NA,NA,0,2,2009,WD,Normal,149500
891,60,8064,Pave,NA,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,Gable,CompShg,MetalSd,0,TA,Gd,CBlock,TA,TA,672,GasA,672,252,0,924,1,3,1,TA,6,Typ,1,Detchd,576,TA,Y,0,NA,MnPrv,Shed,2000,7,2007,WD,Normal,122900
892,70,11184,Pave,NA,AllPub,Inside,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,Hip,CompShg,HdBoard,92,TA,TA,CBlock,TA,TA,918,GasA,918,765,0,1683,2,3,1,TA,7,Typ,1,Attchd,440,TA,Y,0,NA,NA,NA,0,7,2009,WD,Normal,172500
893,70,8414,Pave,NA,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,Hip,CompShg,HdBoard,0,TA,TA,CBlock,TA,TA,1059,GasA,1068,0,0,1068,1,3,1,TA,6,Typ,0,Attchd,264,TA,Y,0,NA,MnPrv,NA,0,2,2006,WD,Normal,154500
894,NA,13284,Pave,NA,AllPub,Inside,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,0,TA,TA,PConc,Gd,TA,1383,GasA,1383,0,0,1383,1,3,1,TA,6,Typ,1,Attchd,354,TA,Y,0,NA,GdPrv,NA,0,6,2008,WD,Normal,165000
895,64,7018,Pave,NA,AllPub,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,Plywood,0,TA,TA,Slab,NA,NA,0,GasA,1535,0,0,1535,2,4,2,TA,8,Typ,0,Attchd,400,TA,Y,0,NA,NA,NA,0,6,2009,WD,Alloca,118858
